split,value,class_id,class_name,source_image,source_label,crop_path,source_width,source_height,crop_width,crop_height
train,80,51,speed-limit-80,train/images/00005_00060_00021_png_jpg.rf.fe2b74f25fc6a2b4a8a77156a10592e3.jpg,train/labels/00005_00060_00021_png_jpg.rf.fe2b74f25fc6a2b4a8a77156a10592e3.txt,crops/train/80/00005_00060_00021_png_jpg.rf.fe2b74f25fc6a2b4a8a77156a10592e3__box0.jpg,546,640,543,543
train,80,51,speed-limit-80,train/images/00005_00060_00022_png_jpg.rf.5402b43d7dd57c581c8d7fd4d9f3cb46.jpg,train/labels/00005_00060_00022_png_jpg.rf.5402b43d7dd57c581c8d7fd4d9f3cb46.txt,crops/train/80/00005_00060_00022_png_jpg.rf.5402b43d7dd57c581c8d7fd4d9f3cb46__box0.jpg,548,640,568,568
train,80,51,speed-limit-80,train/images/00005_00060_00023_png_jpg.rf.46d8d259870b182456fec6d4811ef779.jpg,train/labels/00005_00060_00023_png_jpg.rf.46d8d259870b182456fec6d4811ef779.txt,crops/train/80/00005_00060_00023_png_jpg.rf.46d8d259870b182456fec6d4811ef779__box0.jpg,550,640,573,573
train,80,51,speed-limit-80,train/images/00005_00061_00003_png_jpg.rf.f78eedd6c510deb8c6846b39460a527a.jpg,train/labels/00005_00061_00003_png_jpg.rf.f78eedd6c510deb8c6846b39460a527a.txt,crops/train/80/00005_00061_00003_png_jpg.rf.f78eedd6c510deb8c6846b39460a527a__box0.jpg,595,640,466,466
train,80,51,speed-limit-80,train/images/00005_00061_00004_png_jpg.rf.77ad062bbeffaff292afbcdf288ea1d4.jpg,train/labels/00005_00061_00004_png_jpg.rf.77ad062bbeffaff292afbcdf288ea1d4.txt,crops/train/80/00005_00061_00004_png_jpg.rf.77ad062bbeffaff292afbcdf288ea1d4__box0.jpg,640,640,483,483
train,80,51,speed-limit-80,train/images/00005_00061_00005_png_jpg.rf.e7ba5752d0ad1e3704af1cf40b703468.jpg,train/labels/00005_00061_00005_png_jpg.rf.e7ba5752d0ad1e3704af1cf40b703468.txt,crops/train/80/00005_00061_00005_png_jpg.rf.e7ba5752d0ad1e3704af1cf40b703468__box0.jpg,617,640,494,494
train,80,51,speed-limit-80,train/images/00005_00061_00015_png_jpg.rf.4019405861637cfc700d144f2512175a.jpg,train/labels/00005_00061_00015_png_jpg.rf.4019405861637cfc700d144f2512175a.txt,crops/train/80/00005_00061_00015_png_jpg.rf.4019405861637cfc700d144f2512175a__box0.jpg,640,621,588,588
train,80,51,speed-limit-80,train/images/00005_00061_00016_png_jpg.rf.53f247a178ae143a99f337fb10d6c4a4.jpg,train/labels/00005_00061_00016_png_jpg.rf.53f247a178ae143a99f337fb10d6c4a4.txt,crops/train/80/00005_00061_00016_png_jpg.rf.53f247a178ae143a99f337fb10d6c4a4__box0.jpg,640,640,608,608
train,80,51,speed-limit-80,train/images/00005_00061_00017_png_jpg.rf.2006dfbf65752dd1004d7fcef28a661b.jpg,train/labels/00005_00061_00017_png_jpg.rf.2006dfbf65752dd1004d7fcef28a661b.txt,crops/train/80/00005_00061_00017_png_jpg.rf.2006dfbf65752dd1004d7fcef28a661b__box0.jpg,622,640,622,622
train,5,48,speed-limit-5,train/images/000_0001_png.rf.ca53f5c244c6ca60d56e868f77a1cce2.jpg,train/labels/000_0001_png.rf.ca53f5c244c6ca60d56e868f77a1cce2.txt,crops/train/5/000_0001_png.rf.ca53f5c244c6ca60d56e868f77a1cce2__box0.jpg,640,611,611,611
train,5,48,speed-limit-5,train/images/000_0002_png.rf.51f44ba8d1b599c93bbc7aa822c23db9.jpg,train/labels/000_0002_png.rf.51f44ba8d1b599c93bbc7aa822c23db9.txt,crops/train/5/000_0002_png.rf.51f44ba8d1b599c93bbc7aa822c23db9__box0.jpg,640,585,597,597
train,5,48,speed-limit-5,train/images/000_0003_j_png.rf.5353e081c12a07fe93f95509c9094cc0.jpg,train/labels/000_0003_j_png.rf.5353e081c12a07fe93f95509c9094cc0.txt,crops/train/5/000_0003_j_png.rf.5353e081c12a07fe93f95509c9094cc0__box0.jpg,640,571,441,441
train,5,48,speed-limit-5,train/images/000_0003_png.rf.318205eb1198dc39f8f06380d660d909.jpg,train/labels/000_0003_png.rf.318205eb1198dc39f8f06380d660d909.txt,crops/train/5/000_0003_png.rf.318205eb1198dc39f8f06380d660d909__box0.jpg,640,610,568,568
train,5,48,speed-limit-5,train/images/000_0004_j_png.rf.4a12d2404a109ba63c878c49c7e93bd6.jpg,train/labels/000_0004_j_png.rf.4a12d2404a109ba63c878c49c7e93bd6.txt,crops/train/5/000_0004_j_png.rf.4a12d2404a109ba63c878c49c7e93bd6__box0.jpg,640,604,541,541
train,5,48,speed-limit-5,train/images/000_0004_png.rf.ce7c5efd608d47b5268dcce28cb5e263.jpg,train/labels/000_0004_png.rf.ce7c5efd608d47b5268dcce28cb5e263.txt,crops/train/5/000_0004_png.rf.ce7c5efd608d47b5268dcce28cb5e263__box0.jpg,640,528,528,528
train,5,48,speed-limit-5,train/images/000_0006_j_png.rf.e08a02600fc4809491d098af6b37af56.jpg,train/labels/000_0006_j_png.rf.e08a02600fc4809491d098af6b37af56.txt,crops/train/5/000_0006_j_png.rf.e08a02600fc4809491d098af6b37af56__box0.jpg,640,596,404,404
train,5,48,speed-limit-5,train/images/000_0006_png.rf.77f7dfe252982d73b26bec5135188c4c.jpg,train/labels/000_0006_png.rf.77f7dfe252982d73b26bec5135188c4c.txt,crops/train/5/000_0006_png.rf.77f7dfe252982d73b26bec5135188c4c__box0.jpg,640,561,537,537
train,5,48,speed-limit-5,train/images/000_0008_j_png.rf.22e4b6af44b56f397d58086919d22458.jpg,train/labels/000_0008_j_png.rf.22e4b6af44b56f397d58086919d22458.txt,crops/train/5/000_0008_j_png.rf.22e4b6af44b56f397d58086919d22458__box0.jpg,640,585,482,482
train,5,48,speed-limit-5,train/images/000_0008_png.rf.86c313864b44bce4356202f04db34cfa.jpg,train/labels/000_0008_png.rf.86c313864b44bce4356202f04db34cfa.txt,crops/train/5/000_0008_png.rf.86c313864b44bce4356202f04db34cfa__box0.jpg,639,573,511,511
train,5,48,speed-limit-5,train/images/000_0009_png.rf.b7e3beaacd25dd9395c04e083f2d1218.jpg,train/labels/000_0009_png.rf.b7e3beaacd25dd9395c04e083f2d1218.txt,crops/train/5/000_0009_png.rf.b7e3beaacd25dd9395c04e083f2d1218__box0.jpg,640,529,488,488
train,5,48,speed-limit-5,train/images/000_0010_png.rf.00036272a15cb1ede248890e3888bb05.jpg,train/labels/000_0010_png.rf.00036272a15cb1ede248890e3888bb05.txt,crops/train/5/000_0010_png.rf.00036272a15cb1ede248890e3888bb05__box0.jpg,640,584,529,529
train,5,48,speed-limit-5,train/images/000_0011_png.rf.eb33359a3eaaa2909889f639fa23638c.jpg,train/labels/000_0011_png.rf.eb33359a3eaaa2909889f639fa23638c.txt,crops/train/5/000_0011_png.rf.eb33359a3eaaa2909889f639fa23638c__box0.jpg,640,598,594,594
train,5,48,speed-limit-5,train/images/000_0013_png.rf.fe664cdc9bbca7098eb047a34ce648f1.jpg,train/labels/000_0013_png.rf.fe664cdc9bbca7098eb047a34ce648f1.txt,crops/train/5/000_0013_png.rf.fe664cdc9bbca7098eb047a34ce648f1__box0.jpg,640,514,498,498
train,5,48,speed-limit-5,train/images/000_0014_png.rf.a63b2111f448847d7c021e8d8c97304e.jpg,train/labels/000_0014_png.rf.a63b2111f448847d7c021e8d8c97304e.txt,crops/train/5/000_0014_png.rf.a63b2111f448847d7c021e8d8c97304e__box0.jpg,640,516,499,499
train,5,48,speed-limit-5,train/images/000_0016_png.rf.5a1cf352ae6ad2c836a4c0d0828dc10f.jpg,train/labels/000_0016_png.rf.5a1cf352ae6ad2c836a4c0d0828dc10f.txt,crops/train/5/000_0016_png.rf.5a1cf352ae6ad2c836a4c0d0828dc10f__box0.jpg,640,592,550,550
train,5,48,speed-limit-5,train/images/000_0017_png.rf.5675e928567ba155761a2f4956aa1e7a.jpg,train/labels/000_0017_png.rf.5675e928567ba155761a2f4956aa1e7a.txt,crops/train/5/000_0017_png.rf.5675e928567ba155761a2f4956aa1e7a__box0.jpg,640,600,600,600
train,5,48,speed-limit-5,train/images/000_0019_png.rf.da7397ed8d28a46e376421ec0f4d2963.jpg,train/labels/000_0019_png.rf.da7397ed8d28a46e376421ec0f4d2963.txt,crops/train/5/000_0019_png.rf.da7397ed8d28a46e376421ec0f4d2963__box0.jpg,640,570,570,570
train,5,48,speed-limit-5,train/images/000_0020_png.rf.2dedaac36bab2df6db25dfeb20bbb6f4.jpg,train/labels/000_0020_png.rf.2dedaac36bab2df6db25dfeb20bbb6f4.txt,crops/train/5/000_0020_png.rf.2dedaac36bab2df6db25dfeb20bbb6f4__box0.jpg,640,553,511,511
train,5,48,speed-limit-5,train/images/000_0022_png.rf.51ac807adf806faa79766c60e7fe1e26.jpg,train/labels/000_0022_png.rf.51ac807adf806faa79766c60e7fe1e26.txt,crops/train/5/000_0022_png.rf.51ac807adf806faa79766c60e7fe1e26__box0.jpg,640,559,503,503
train,5,48,speed-limit-5,train/images/000_0023_png.rf.6e787d33cde1dcd700c2d3859997fd35.jpg,train/labels/000_0023_png.rf.6e787d33cde1dcd700c2d3859997fd35.txt,crops/train/5/000_0023_png.rf.6e787d33cde1dcd700c2d3859997fd35__box0.jpg,640,571,502,502
train,5,48,speed-limit-5,train/images/000_0026_png.rf.ae94ebd742802242c3f8ff9fc1a7f5aa.jpg,train/labels/000_0026_png.rf.ae94ebd742802242c3f8ff9fc1a7f5aa.txt,crops/train/5/000_0026_png.rf.ae94ebd742802242c3f8ff9fc1a7f5aa__box0.jpg,640,603,586,586
train,5,48,speed-limit-5,train/images/000_0028_png.rf.b3b208cadcd075f84843c341128dc880.jpg,train/labels/000_0028_png.rf.b3b208cadcd075f84843c341128dc880.txt,crops/train/5/000_0028_png.rf.b3b208cadcd075f84843c341128dc880__box0.jpg,640,554,460,460
train,5,48,speed-limit-5,train/images/000_0030_png.rf.0415bbadfaf5be1f1d8f9cc836bfba93.jpg,train/labels/000_0030_png.rf.0415bbadfaf5be1f1d8f9cc836bfba93.txt,crops/train/5/000_0030_png.rf.0415bbadfaf5be1f1d8f9cc836bfba93__box0.jpg,640,604,534,534
train,5,48,speed-limit-5,train/images/000_0031_png.rf.228c47a2446e279b06adcd4a9f63a0e5.jpg,train/labels/000_0031_png.rf.228c47a2446e279b06adcd4a9f63a0e5.txt,crops/train/5/000_0031_png.rf.228c47a2446e279b06adcd4a9f63a0e5__box0.jpg,640,532,409,409
train,5,48,speed-limit-5,train/images/000_0032_png.rf.b87f354f6c5696505d6d21d4865e1351.jpg,train/labels/000_0032_png.rf.b87f354f6c5696505d6d21d4865e1351.txt,crops/train/5/000_0032_png.rf.b87f354f6c5696505d6d21d4865e1351__box0.jpg,640,512,473,473
train,5,48,speed-limit-5,train/images/000_0034_png.rf.80b139ff8d6787a8774fbf532bfd66fc.jpg,train/labels/000_0034_png.rf.80b139ff8d6787a8774fbf532bfd66fc.txt,crops/train/5/000_0034_png.rf.80b139ff8d6787a8774fbf532bfd66fc__box0.jpg,640,548,462,462
train,5,48,speed-limit-5,train/images/000_0036_png.rf.eae95284987dad6706fc69afd11d9830.jpg,train/labels/000_0036_png.rf.eae95284987dad6706fc69afd11d9830.txt,crops/train/5/000_0036_png.rf.eae95284987dad6706fc69afd11d9830__box0.jpg,608,640,524,524
train,5,48,speed-limit-5,train/images/000_0037_png.rf.6a4f2dba2dbe76bf8398854050715dd5.jpg,train/labels/000_0037_png.rf.6a4f2dba2dbe76bf8398854050715dd5.txt,crops/train/5/000_0037_png.rf.6a4f2dba2dbe76bf8398854050715dd5__box0.jpg,640,592,445,445
train,5,48,speed-limit-5,train/images/000_0038_png.rf.3517c7e908f3cf19ed0c745fafeba4bb.jpg,train/labels/000_0038_png.rf.3517c7e908f3cf19ed0c745fafeba4bb.txt,crops/train/5/000_0038_png.rf.3517c7e908f3cf19ed0c745fafeba4bb__box0.jpg,640,480,381,381
train,5,48,speed-limit-5,train/images/000_0040_png.rf.8751f27e2e06385d404eccb2cd485508.jpg,train/labels/000_0040_png.rf.8751f27e2e06385d404eccb2cd485508.txt,crops/train/5/000_0040_png.rf.8751f27e2e06385d404eccb2cd485508__box0.jpg,640,527,437,437
train,5,48,speed-limit-5,train/images/000_0041_png.rf.0980804c58a8e61f7781b71cbf8b0216.jpg,train/labels/000_0041_png.rf.0980804c58a8e61f7781b71cbf8b0216.txt,crops/train/5/000_0041_png.rf.0980804c58a8e61f7781b71cbf8b0216__box0.jpg,640,518,443,443
train,5,48,speed-limit-5,train/images/000_0042_png.rf.64d4be22ce4dc35c1ecf25c81bbd38bb.jpg,train/labels/000_0042_png.rf.64d4be22ce4dc35c1ecf25c81bbd38bb.txt,crops/train/5/000_0042_png.rf.64d4be22ce4dc35c1ecf25c81bbd38bb__box0.jpg,640,552,485,485
train,5,48,speed-limit-5,train/images/000_0043_png.rf.b7afb542e0d373cd07f2a837b0402af1.jpg,train/labels/000_0043_png.rf.b7afb542e0d373cd07f2a837b0402af1.txt,crops/train/5/000_0043_png.rf.b7afb542e0d373cd07f2a837b0402af1__box0.jpg,640,553,466,466
train,5,48,speed-limit-5,train/images/000_0044_png.rf.a84de09c12e14cf1413ae1320a57cfa7.jpg,train/labels/000_0044_png.rf.a84de09c12e14cf1413ae1320a57cfa7.txt,crops/train/5/000_0044_png.rf.a84de09c12e14cf1413ae1320a57cfa7__box0.jpg,640,586,554,554
train,5,48,speed-limit-5,train/images/000_0045_png.rf.c3824ef5f0c9f207e84f8816194851a1.jpg,train/labels/000_0045_png.rf.c3824ef5f0c9f207e84f8816194851a1.txt,crops/train/5/000_0045_png.rf.c3824ef5f0c9f207e84f8816194851a1__box0.jpg,640,589,600,600
train,5,48,speed-limit-5,train/images/000_0046_png.rf.616f5f0247a7654e105fd354a0f642d6.jpg,train/labels/000_0046_png.rf.616f5f0247a7654e105fd354a0f642d6.txt,crops/train/5/000_0046_png.rf.616f5f0247a7654e105fd354a0f642d6__box0.jpg,640,548,517,517
train,5,48,speed-limit-5,train/images/000_0048_png.rf.b0f0e2e72e584e870888258b3e435f54.jpg,train/labels/000_0048_png.rf.b0f0e2e72e584e870888258b3e435f54.txt,crops/train/5/000_0048_png.rf.b0f0e2e72e584e870888258b3e435f54__box0.jpg,640,572,529,529
train,5,48,speed-limit-5,train/images/000_0056_png.rf.af0a89a7e28c487b97ea6915bd47f539.jpg,train/labels/000_0056_png.rf.af0a89a7e28c487b97ea6915bd47f539.txt,crops/train/5/000_0056_png.rf.af0a89a7e28c487b97ea6915bd47f539__box0.jpg,640,599,410,410
train,5,48,speed-limit-5,train/images/000_1_0002_png.rf.38b6202d7157e395a3dbd38ca2b1e15a.jpg,train/labels/000_1_0002_png.rf.38b6202d7157e395a3dbd38ca2b1e15a.txt,crops/train/5/000_1_0002_png.rf.38b6202d7157e395a3dbd38ca2b1e15a__box0.jpg,640,585,604,604
train,5,48,speed-limit-5,train/images/000_1_0013_png.rf.9fb4f83dccdf09e068faa7b85f78551a.jpg,train/labels/000_1_0013_png.rf.9fb4f83dccdf09e068faa7b85f78551a.txt,crops/train/5/000_1_0013_png.rf.9fb4f83dccdf09e068faa7b85f78551a__box0.jpg,640,514,491,491
train,5,48,speed-limit-5,train/images/000_1_0018_png.rf.648afc7c2a3f42a4627155e912a5729e.jpg,train/labels/000_1_0018_png.rf.648afc7c2a3f42a4627155e912a5729e.txt,crops/train/5/000_1_0018_png.rf.648afc7c2a3f42a4627155e912a5729e__box0.jpg,640,585,585,585
train,5,48,speed-limit-5,train/images/000_1_0034_png.rf.f2c805614578c80be00ad3a191353fcd.jpg,train/labels/000_1_0034_png.rf.f2c805614578c80be00ad3a191353fcd.txt,crops/train/5/000_1_0034_png.rf.f2c805614578c80be00ad3a191353fcd__box0.jpg,640,548,469,469
train,15,45,speed-limit-15,train/images/001_0001_j_png.rf.908d6b72b158bcb885cd234c5199542d.jpg,train/labels/001_0001_j_png.rf.908d6b72b158bcb885cd234c5199542d.txt,crops/train/15/001_0001_j_png.rf.908d6b72b158bcb885cd234c5199542d__box0.jpg,640,621,334,334
train,15,45,speed-limit-15,train/images/001_0001_png.rf.64973d2a8e24b23f50778c54ab438207.jpg,train/labels/001_0001_png.rf.64973d2a8e24b23f50778c54ab438207.txt,crops/train/15/001_0001_png.rf.64973d2a8e24b23f50778c54ab438207__box0.jpg,640,575,370,370
train,15,45,speed-limit-15,train/images/001_0002_j_png.rf.9a4be443ae677f962053530fce7e9c77.jpg,train/labels/001_0002_j_png.rf.9a4be443ae677f962053530fce7e9c77.txt,crops/train/15/001_0002_j_png.rf.9a4be443ae677f962053530fce7e9c77__box0.jpg,640,611,460,460
train,15,45,speed-limit-15,train/images/001_0002_png.rf.a49b57065efd4ebeb057bb5348cd7e6a.jpg,train/labels/001_0002_png.rf.a49b57065efd4ebeb057bb5348cd7e6a.txt,crops/train/15/001_0002_png.rf.a49b57065efd4ebeb057bb5348cd7e6a__box0.jpg,640,615,434,434
train,15,45,speed-limit-15,train/images/001_0003_png.rf.c9ecd304b60bb4c03397d338d57f2957.jpg,train/labels/001_0003_png.rf.c9ecd304b60bb4c03397d338d57f2957.txt,crops/train/15/001_0003_png.rf.c9ecd304b60bb4c03397d338d57f2957__box0.jpg,640,573,403,403
train,15,45,speed-limit-15,train/images/001_0004_j_png.rf.9d29ebd816b7c8cf64032b79ac076892.jpg,train/labels/001_0004_j_png.rf.9d29ebd816b7c8cf64032b79ac076892.txt,crops/train/15/001_0004_j_png.rf.9d29ebd816b7c8cf64032b79ac076892__box0.jpg,640,583,576,576
train,15,45,speed-limit-15,train/images/001_0004_png.rf.c139f25f52211b55d08ae5a3bbc19ddd.jpg,train/labels/001_0004_png.rf.c139f25f52211b55d08ae5a3bbc19ddd.txt,crops/train/15/001_0004_png.rf.c139f25f52211b55d08ae5a3bbc19ddd__box0.jpg,640,533,474,474
train,15,45,speed-limit-15,train/images/001_0005_j_png.rf.5ddeb815338055e7044b6705a8ea0be5.jpg,train/labels/001_0005_j_png.rf.5ddeb815338055e7044b6705a8ea0be5.txt,crops/train/15/001_0005_j_png.rf.5ddeb815338055e7044b6705a8ea0be5__box0.jpg,640,589,412,412
train,15,45,speed-limit-15,train/images/001_0006_j_png.rf.afe2ecf2d4cc0e430d538b833eee0f6c.jpg,train/labels/001_0006_j_png.rf.afe2ecf2d4cc0e430d538b833eee0f6c.txt,crops/train/15/001_0006_j_png.rf.afe2ecf2d4cc0e430d538b833eee0f6c__box0.jpg,640,557,450,450
train,15,45,speed-limit-15,train/images/001_0006_png.rf.0acf196c73a12309825f19d740bc7aad.jpg,train/labels/001_0006_png.rf.0acf196c73a12309825f19d740bc7aad.txt,crops/train/15/001_0006_png.rf.0acf196c73a12309825f19d740bc7aad__box0.jpg,639,565,468,468
train,15,45,speed-limit-15,train/images/001_0007_j_png.rf.16dd7303e04efd4f36a29a0b310f7a79.jpg,train/labels/001_0007_j_png.rf.16dd7303e04efd4f36a29a0b310f7a79.txt,crops/train/15/001_0007_j_png.rf.16dd7303e04efd4f36a29a0b310f7a79__box0.jpg,640,616,541,541
train,15,45,speed-limit-15,train/images/001_0008_png.rf.29c97f0c1400af583dee40f2cdd44200.jpg,train/labels/001_0008_png.rf.29c97f0c1400af583dee40f2cdd44200.txt,crops/train/15/001_0008_png.rf.29c97f0c1400af583dee40f2cdd44200__box0.jpg,634,640,544,544
train,15,45,speed-limit-15,train/images/001_0009_png.rf.21953d222de5f5becec956110b0b4f6a.jpg,train/labels/001_0009_png.rf.21953d222de5f5becec956110b0b4f6a.txt,crops/train/15/001_0009_png.rf.21953d222de5f5becec956110b0b4f6a__box0.jpg,640,605,559,559
train,15,45,speed-limit-15,train/images/001_0010_png.rf.95db2596efce8b46d8630116645f1357.jpg,train/labels/001_0010_png.rf.95db2596efce8b46d8630116645f1357.txt,crops/train/15/001_0010_png.rf.95db2596efce8b46d8630116645f1357__box0.jpg,632,640,496,496
train,15,45,speed-limit-15,train/images/001_0012_png.rf.1ff271e651bfb906cb2b62ee61e964b2.jpg,train/labels/001_0012_png.rf.1ff271e651bfb906cb2b62ee61e964b2.txt,crops/train/15/001_0012_png.rf.1ff271e651bfb906cb2b62ee61e964b2__box0.jpg,640,592,478,478
train,15,45,speed-limit-15,train/images/001_0013_png.rf.13ab32e8335715904ac34308b4d7cf43.jpg,train/labels/001_0013_png.rf.13ab32e8335715904ac34308b4d7cf43.txt,crops/train/15/001_0013_png.rf.13ab32e8335715904ac34308b4d7cf43__box0.jpg,640,609,517,517
train,15,45,speed-limit-15,train/images/001_0014_png.rf.aadf319faa913c66ffe763333c519a4f.jpg,train/labels/001_0014_png.rf.aadf319faa913c66ffe763333c519a4f.txt,crops/train/15/001_0014_png.rf.aadf319faa913c66ffe763333c519a4f__box0.jpg,640,588,490,490
train,15,45,speed-limit-15,train/images/001_0015_png.rf.26f53bf6e04025626a5dd4794dcd5141.jpg,train/labels/001_0015_png.rf.26f53bf6e04025626a5dd4794dcd5141.txt,crops/train/15/001_0015_png.rf.26f53bf6e04025626a5dd4794dcd5141__box0.jpg,640,563,496,496
train,15,45,speed-limit-15,train/images/001_0016_png.rf.3c56311c219a5d750b7b3bae6b815591.jpg,train/labels/001_0016_png.rf.3c56311c219a5d750b7b3bae6b815591.txt,crops/train/15/001_0016_png.rf.3c56311c219a5d750b7b3bae6b815591__box0.jpg,640,640,471,471
train,15,45,speed-limit-15,train/images/001_0017_png.rf.71445cae687b4422301849979fbc60e5.jpg,train/labels/001_0017_png.rf.71445cae687b4422301849979fbc60e5.txt,crops/train/15/001_0017_png.rf.71445cae687b4422301849979fbc60e5__box0.jpg,640,592,471,471
train,15,45,speed-limit-15,train/images/001_1_0009_png.rf.6519a317661dfe7a1341d1d480674d8a.jpg,train/labels/001_1_0009_png.rf.6519a317661dfe7a1341d1d480674d8a.txt,crops/train/15/001_1_0009_png.rf.6519a317661dfe7a1341d1d480674d8a__box0.jpg,640,605,564,564
train,30,46,speed-limit-30,train/images/002_0002_j_png.rf.c7318e2da02362b3b5311e21dd900c8f.jpg,train/labels/002_0002_j_png.rf.c7318e2da02362b3b5311e21dd900c8f.txt,crops/train/30/002_0002_j_png.rf.c7318e2da02362b3b5311e21dd900c8f__box0.jpg,640,599,448,448
train,30,46,speed-limit-30,train/images/002_0008_j_png.rf.6b110e0a1e14785c8ce5f69f2328deb2.jpg,train/labels/002_0008_j_png.rf.6b110e0a1e14785c8ce5f69f2328deb2.txt,crops/train/30/002_0008_j_png.rf.6b110e0a1e14785c8ce5f69f2328deb2__box0.jpg,639,623,515,515
train,30,46,speed-limit-30,train/images/002_0014_png.rf.6a7af0acdd1c8d8014a15ebd303c5170.jpg,train/labels/002_0014_png.rf.6a7af0acdd1c8d8014a15ebd303c5170.txt,crops/train/30/002_0014_png.rf.6a7af0acdd1c8d8014a15ebd303c5170__box0.jpg,640,563,436,436
train,30,46,speed-limit-30,train/images/002_0016_png.rf.3c6b1d4acb4f248a4dc58bb7cf470cf9.jpg,train/labels/002_0016_png.rf.3c6b1d4acb4f248a4dc58bb7cf470cf9.txt,crops/train/30/002_0016_png.rf.3c6b1d4acb4f248a4dc58bb7cf470cf9__box0.jpg,597,640,568,568
train,30,46,speed-limit-30,train/images/002_0019_png.rf.347cf0ee7656deaed6906452494c8620.jpg,train/labels/002_0019_png.rf.347cf0ee7656deaed6906452494c8620.txt,crops/train/30/002_0019_png.rf.347cf0ee7656deaed6906452494c8620__box0.jpg,640,640,592,592
train,30,46,speed-limit-30,train/images/002_0020_png.rf.d9abcd1426c24a07711bc781e6d59f86.jpg,train/labels/002_0020_png.rf.d9abcd1426c24a07711bc781e6d59f86.txt,crops/train/30/002_0020_png.rf.d9abcd1426c24a07711bc781e6d59f86__box0.jpg,640,614,538,538
train,30,46,speed-limit-30,train/images/002_0025_png.rf.8c93d25c850d2697eeefcfe204c05875.jpg,train/labels/002_0025_png.rf.8c93d25c850d2697eeefcfe204c05875.txt,crops/train/30/002_0025_png.rf.8c93d25c850d2697eeefcfe204c05875__box0.jpg,640,617,613,613
train,30,46,speed-limit-30,train/images/002_0036_png.rf.912094296af0fe56642ac20f31d9c546.jpg,train/labels/002_0036_png.rf.912094296af0fe56642ac20f31d9c546.txt,crops/train/30/002_0036_png.rf.912094296af0fe56642ac20f31d9c546__box0.jpg,640,582,584,584
train,30,46,speed-limit-30,train/images/002_1_0010_png.rf.868d242ddc50658cd0a325f1927b1d69.jpg,train/labels/002_1_0010_png.rf.868d242ddc50658cd0a325f1927b1d69.txt,crops/train/30/002_1_0010_png.rf.868d242ddc50658cd0a325f1927b1d69__box0.jpg,640,512,448,448
train,40,47,speed-limit-40,train/images/003_0010_j_png.rf.ba9c0b6288ba95e942c630a52d0b9eb5.jpg,train/labels/003_0010_j_png.rf.ba9c0b6288ba95e942c630a52d0b9eb5.txt,crops/train/40/003_0010_j_png.rf.ba9c0b6288ba95e942c630a52d0b9eb5__box0.jpg,640,578,494,494
train,40,47,speed-limit-40,train/images/003_0012_j_png.rf.299f2d02151fe7021fa290bb6ff8460b.jpg,train/labels/003_0012_j_png.rf.299f2d02151fe7021fa290bb6ff8460b.txt,crops/train/40/003_0012_j_png.rf.299f2d02151fe7021fa290bb6ff8460b__box0.jpg,603,640,449,449
train,40,47,speed-limit-40,train/images/003_0020_j_png.rf.a3f398436a8112a3098d9e8d5c4d5fb4.jpg,train/labels/003_0020_j_png.rf.a3f398436a8112a3098d9e8d5c4d5fb4.txt,crops/train/40/003_0020_j_png.rf.a3f398436a8112a3098d9e8d5c4d5fb4__box0.jpg,640,520,515,515
train,40,47,speed-limit-40,train/images/003_0042_png.rf.18f96d4a854a73b05db16c7f6cc78d6a.jpg,train/labels/003_0042_png.rf.18f96d4a854a73b05db16c7f6cc78d6a.txt,crops/train/40/003_0042_png.rf.18f96d4a854a73b05db16c7f6cc78d6a__box0.jpg,640,574,382,382
train,40,47,speed-limit-40,train/images/003_0042_png.rf.4fa41f6c742f9772cd99045416886af6.jpg,train/labels/003_0042_png.rf.4fa41f6c742f9772cd99045416886af6.txt,crops/train/40/003_0042_png.rf.4fa41f6c742f9772cd99045416886af6__box0.jpg,640,574,384,384
